"hg1";"hg2";"distance"
"L0d1b2b2c2";"L0d1b2b2c2";"0"
"L0d1c";"L0d1c";"0"
"L0d1c*";"L0d1c*";"0"
"L0d1c1";"L0d1c";"1"
"L0d1c1a";"L0d1c1a";"0"
"L0d1c1a1";"L0d1c1a";"1"
"L0d1c1a1a";"L0d1c1a1a";"0"
"L0d1c1a1a*";"L0d1c1a1a*";"0"
"L0d1c1a1a1";"L0d1c1a1a1";"0"
"L0d1c1a1a2";"L0d1c1a1a";"1"
"L0d1c1a1b";"L0d1c1a";"2"
"L0d1c1a2";"L0d1c1a2";"0"
"L0d1c2";"L0d1c";"1"
"L0d1c2*1";"L0d1c";"2"
"L0d1c2*2";"L0d1c2*2";"0"
"L0d1c2a";"L0d1c2a";"0"
"L0d1c2a1";"L0d1c2a1";"0"
"L0d1c3";"L0d1c";"1"
"L0d1c3*1";"L0d1c";"2"
"L0d1c3*2";"L0d1c3*2";"0"
"L0d1d";"L0d1d";"0"
"L0d2";"L0d2";"0"
"L0d2a";"L0d2a";"0"
"L0d2a'b'd";"L0d2";"1"
"L0d2a1";"L0d2a";"1"
"L0d2a1a";"L0d2a";"2"
"L0d2a1a1";"L0d2a";"3"
"L0d2a1a1*";"L0d2a1a1*";"0"
"L0d2a1a1a";"L0d2a";"4"
"L0d2a1a2";"L0d2a";"3"
"L0d2a1a3";"L0d2a";"3"
"L0d2a1a3*";"L0d2a1a3*";"0"
"L0d2a1b";"L0d2a1b";"0"
"L0d2a1c";"L0d2a";"2"
"L0d2a2";"L0d2a2";"0"
"L0d2a2*";"L0d2a2";"1"
"L0d2b";"L0d2b";"0"
"L0d2b1";"L0d2b1";"0"
"L0d2b1a";"L0d2b1";"1"
"L0d2b1a1";"L0d2b1";"2"
"L0d2b1a1a";"L0d2b1";"3"
"L0d2b1b";"L0d2b1b";"0"
"L0d2b1b*";"L0d2b1b";"1"
"L0d2b2";"L0d2b2";"0"
"L0d2c";"L0d2c";"0"
"L0d2c1";"L0d2c";"1"
"L0d2c1*1";"L0d2c1*1";"0"
"L0d2c1*2";"L0d2c1*2";"0"
"L0d2c1a";"L0d2c";"2"
"L0d2c1a*";"L0d2c1a*";"0"
"L0d2c1a1";"L0d2c1a1";"0"
"L0d2c1b";"L0d2c1b";"0"
"L0d2c2";"L0d2c2";"0"
"L0d2c2a";"L0d2c2";"1"
"L0d2c2a1";"L0d2c2";"2"
"L0d2c2a1a";"L0d2c2a1a";"0"
"L0d2c2b";"L0d2c2b";"0"
"L0d2d";"L0d2d";"0"
"L0d3";"L0d3";"0"
"L0d3a";"L0d3a";"0"
"L0d3b";"L0d3b";"0"
"L0d3b1";"L0d3b";"1"
"L0d3b1*";"L0d3b";"2"
"L0d3b2";"L0d3b";"1"
"L0f";"L0f";"0"
"L0f1";"L0f1";"0"
"L0f1*";"L0f1*";"0"
"L0f2";"L0f2";"0"
"L0f2a";"L0f2a";"0"
"L0f2a1";"L0f2a1";"0"
"L0f2b";"L0f2b";"0"
"L0g";"L0g";"0"
"L0k";"L0k";"0"
"L0k1";"L0k";"1"
"L0k1a";"L0k1a";"0"
"L0k1a1";"L0k1a";"1"
"L0k1a1a";"L0k1a";"2"
"L0k1a1b";"L0k1a1b";"0"
"L0k1a1b*";"L0k1a1b*";"0"
"L0k1a1c";"L0k1a";"2"
"L0k1a1d";"L0k1a";"2"
"L0k1a2";"L0k1a2";"0"
"L0k1a2a";"L0k1a2a";"0"
"L0k1a3";"L0k1a3";"0"
"L0k1b";"L0k1b";"0"
"L0k2";"L0k2";"0"
"L0k2a";"L0k2a";"0"
"L0k2a1";"L0k2a";"1"
"L0k2a1a";"L0k2a";"2"
"L0k2a1a*";"L0k2a1a*";"0"
"L0k2b";"L0k2";"1"
"L1";"L1";"0"
"L1'2'3'4'5'6";"L1'2'3'4'5'6";"0"
"L1b";"L1b";"0"
"L1b1";"L1b1";"0"
"L1b1a";"L1b1a";"0"
"L1b1a*";"L1b1a";"1"
"L1b1a+189";"L1b1a";"1"
"L1b1a+189*";"L1b1a+189*";"0"
"L1b1a1";"L1b1a1";"0"
"L1b1a1'4";"L1b1a";"1"
"L1b1a10";"L1b1a";"1"
"L1b1a10a";"L1b1a";"2"
"L1b1a10b";"L1b1a";"2"
"L1b1a12";"L1b1a";"1"
"L1b1a12a";"L1b1a12a";"0"
"L1b1a12b";"L1b1a";"2"
"L1b1a13";"L1b1a";"1"
"L1b1a14";"L1b1a";"1"
"L1b1a15";"L1b1a15";"0"
"L1b1a15*";"L1b1a15";"1"
"L1b1a15a";"L1b1a15a";"0"
"L1b1a16";"L1b1a16";"0"
"L1b1a16*";"L1b1a16";"1"
"L1b1a17";"L1b1a17";"0"
"L1b1a18";"L1b1a18";"0"
"L1b1a2";"L1b1a";"1"
"L1b1a2a";"L1b1a";"2"
"L1b1a3";"L1b1a3";"0"
"L1b1a3a";"L1b1a3";"1"
"L1b1a3a1";"L1b1a3";"2"
"L1b1a3b";"L1b1a3b";"0"
"L1b1a4";"L1b1a";"2"
"L1b1a4a";"L1b1a";"3"
"L1b1a5";"L1b1a";"1"
"L1b1a6";"L1b1a6";"0"
"L1b1a7";"L1b1a";"1"
"L1b1a7a";"L1b1a7a";"0"
"L1b1a8";"L1b1a";"1"
"L1b1a9";"L1b1a9";"0"
"L1b2";"L1b2";"0"
"L1b2'3";"L1b";"1"
"L1b2a";"L1b2";"1"
"L1b3";"L1b3";"0"
"L1c";"L1c";"0"
"L1c1";"L1c1";"0"
"L1c1'2'4'5'6";"L1c1'2'4'5'6";"0"
"L1c1'2'4'6";"L1c1'2'4'6";"0"
"L1c1a";"L1c1a";"0"
"L1c1a'b'd";"L1c1a'b'd";"0"
"L1c1a*";"L1c1a";"1"
"L1c1a+@198";"L1c1a";"1"
"L1c1a1";"L1c1a1";"0"
"L1c1a1a";"L1c1a1a";"0"
"L1c1a1a1";"L1c1a1a1";"0"
"L1c1a1a1a";"L1c1a1a1a";"0"
"L1c1a1a1b";"L1c1a1a1b";"0"
"L1c1a1a1b*";"L1c1a1a1b*";"0"
"L1c1a1a1b1";"L1c1a1a1b1";"0"
"L1c1a1a2";"L1c1a1a2";"0"
"L1c1a1b";"L1c1a1b";"0"
"L1c1a2";"L1c1a2";"0"
"L1c1a2a";"L1c1a2a";"0"
"L1c1a2a1";"L1c1a2a1";"0"
"L1c1a2a2";"L1c1a2a";"1"
"L1c1a2b";"L1c1a2";"1"
"L1c1a2c";"L1c1a2";"1"
"L1c1b";"L1c1b";"0"
"L1c1b'd";"L1c1b'd";"0"
"L1c1b*";"L1c1b";"1"
"L1c1b1";"L1c1b1";"0"
"L1c1b1*1";"L1c1b1*1";"0"
"L1c1b1*2";"L1c1b1*2";"0"
"L1c1c";"L1c1c";"0"
"L1c1c*1";"L1c1c*1";"0"
"L1c1c*2";"L1c1c";"1"
"L1c1c*3";"L1c1c*3";"0"
"L1c1d";"L1c1d";"0"
"L1c1d*";"L1c1d*";"0"
"L1c1d1";"L1c1d1";"0"
"L1c1d1*";"L1c1d1*";"0"
"L1c2";"L1c2";"0"
"L1c2'4";"L1c2'4";"0"
"L1c2a";"L1c2a";"0"
"L1c2a1";"L1c2a1";"0"
"L1c2a1a";"L1c2a1a";"0"
"L1c2a1b";"L1c2a1b";"0"
"L1c2a1b*";"L1c2a1b*";"0"
"L1c2a2";"L1c2a2";"0"
"L1c2a3";"L1c2a3";"0"
"L1c2a3a";"L1c2a3a";"0"
"L1c2b";"L1c2b";"0"
"L1c2b1";"L1c2b1";"0"
"L1c2b1a";"L1c2b1";"2"
"L1c2b1a'b";"L1c2b1";"1"
"L1c2b1a*";"L1c2b1a*";"0"
"L1c2b1a1";"L1c2b1a1";"0"
"L1c2b1b";"L1c2b1b";"0"
"L1c2b1b*1";"L1c2b1b*1";"0"
"L1c2b1b*2";"L1c2b1b*2";"0"
"L1c2b1b1";"L1c2b1b";"1"
"L1c2b1c";"L1c2b1c";"0"
"L1c2b2";"L1c2b2";"0"
"L1c2b2*1";"L1c2b2*1";"0"
"L1c2b2*2";"L1c2b2";"1"
"L1c3";"L1c3";"0"
"L1c3a";"L1c3a";"0"
"L1c3a*1";"L1c3a";"1"
"L1c3a*2";"L1c3a*2";"0"
"L1c3a1";"L1c3a";"1"
"L1c3a1a";"L1c3a";"2"
"L1c3a1b";"L1c3a1b";"0"
"L1c3a1b*1";"L1c3a1b*1";"0"
"L1c3a1b*2";"L1c3a1b*2";"0"
"L1c3b";"L1c3b";"0"
"L1c3b'c";"L1c3b'c";"0"
"L1c3b1";"L1c3b1";"0"
"L1c3b1*";"L1c3b1";"1"
"L1c3b1a";"L1c3b1";"1"
"L1c3b1b";"L1c3b1";"1"
"L1c3b2";"L1c3b2";"0"
"L1c3b2*";"L1c3b2*";"0"
"L1c3c";"L1c3c";"0"
"L1c4";"L1c4";"0"
"L1c4a";"L1c4a";"0"
"L1c4a*";"L1c4a*";"0"
"L1c4b";"L1c4b";"0"
"L1c4b*1";"L1c4b*1";"0"
"L1c4b*2";"L1c4b*2";"0"
"L1c5";"L1c5";"0"
"L1c6";"L1c6";"0"
"L2";"L2";"0"
"L2'3'4'5'6";"L2'3'4'5'6";"0"
"L2'3'4'6";"L3'4'6";"1"
"L2a";"L2a";"0"
"L2a'b'c'd";"L2a'b'c'd";"0"
"L2a1";"L2a1";"0"
"L2a1'2'3'4";"L2a1'2'3'4";"0"
"L2a1+143";"L2a1";"1"
"L2a1+143+16189+(16192)";"L2a1";"2"
"L2a1+143+16189+(16192)*1";"L2a1+143+16189+(16192)*1";"0"
"L2a1+143+16189+(16192)*2";"L2a1+143+16189+(16192)*2";"0"
"L2a1+143+16189+(16192)*3";"L2a1+143+16189+(16192)*3";"0"
"L2a1+143+16189+(16192)+@16309";"L2a1";"3"
"L2a1+143+16189+(16192)+@16309*1";"L2a1";"4"
"L2a1+143+16189+(16192)+@16309*2";"L2a1+143+16189+(16192)+@16309*2";"0"
"L2a1+143+@16309";"L2a1";"2"
"L2a1+16189+(16192)";"L2a1";"1"
"L2a1a";"L2a1a";"0"
"L2a1a*";"L2a1a";"1"
"L2a1a1";"L2a1a1";"0"
"L2a1a2";"L2a1a";"1"
"L2a1a2a";"L2a1a2a";"0"
"L2a1a2a1";"L2a1a2a1";"0"
"L2a1a2a1a";"L2a1a2a1a";"0"
"L2a1a2b";"L2a1a2b";"0"
"L2a1a2c";"L2a1a";"2"
"L2a1a3";"L2a1a";"1"
"L2a1a3a";"L2a1a";"2"
"L2a1a3a*";"L2a1a3a*";"0"
"L2a1a3b";"L2a1a3b";"0"
"L2a1a3c";"L2a1a3c";"0"
"L2a1b";"L2a1b";"0"
"L2a1b+143";"L2a1b";"1"
"L2a1b+143*";"L2a1b";"2"
"L2a1b1";"L2a1b";"1"
"L2a1b1*";"L2a1b";"2"
"L2a1b1a";"L2a1b";"2"
"L2a1b2";"L2a1b";"1"
"L2a1b3";"L2a1b";"2"
"L2a1c";"L2a1c";"0"
"L2a1c+16086";"L2a1c+16086";"0"
"L2a1c+16129";"L2a1c+16129";"0"
"L2a1c+16129*";"L2a1c+16129";"1"
"L2a1c1";"L2a1c1";"0"
"L2a1c1a";"L2a1c1";"1"
"L2a1c1a1";"L2a1c1";"2"
"L2a1c1a2";"L2a1c1";"2"
"L2a1c1a2*";"L2a1c1";"3"
"L2a1c2";"L2a1c2";"0"
"L2a1c2a";"L2a1c2a";"0"
"L2a1c3";"L2a1c3";"0"
"L2a1c3a";"L2a1c3";"1"
"L2a1c3a1";"L2a1c3a1";"0"
"L2a1c3a1*";"L2a1c3a1";"1"
"L2a1c3b";"L2a1c3b";"0"
"L2a1c3b1";"L2a1c3b1";"0"
"L2a1c3b1*";"L2a1c3b1*";"0"
"L2a1c3b2";"L2a1c3b";"1"
"L2a1c4";"L2a1c4";"0"
"L2a1c4a";"L2a1c4a";"0"
"L2a1c4a1";"L2a1c4a";"1"
"L2a1c5";"L2a1c+16129";"1"
"L2a1c6";"L2a1c+16086";"1"
"L2a1d";"L2a1d";"0"
"L2a1d1";"L2a1d1";"0"
"L2a1d2";"L2a1d";"1"
"L2a1d2*";"L2a1d2*";"0"
"L2a1e";"L2a1e";"0"
"L2a1e*";"L2a1e";"1"
"L2a1e1";"L2a1e1";"0"
"L2a1e1*";"L2a1e1*";"0"
"L2a1f";"L2a1f";"0"
"L2a1f*1";"L2a1f*1";"0"
"L2a1f*2";"L2a1f";"1"
"L2a1f1";"L2a1f";"1"
"L2a1f1*";"L2a1f1*";"0"
"L2a1f1a";"L2a1f";"2"
"L2a1f2";"L2a1f2";"0"
"L2a1f3";"L2a1f";"1"
"L2a1g";"L2a1g";"0"
"L2a1h";"L2a1h";"0"
"L2a1h*";"L2a1h*";"0"
"L2a1i";"L2a1i";"0"
"L2a1i1";"L2a1i";"1"
"L2a1j";"L2a1";"3"
"L2a1k";"L2a1k";"0"
"L2a1l";"L2a1";"3"
"L2a1l1";"L2a1l1";"0"
"L2a1l1a";"L2a1l1";"1"
"L2a1l1a1";"L2a1l1";"2"
"L2a1l1a2";"L2a1l1";"2"
"L2a1l1b";"L2a1l1";"1"
"L2a1l2";"L2a1";"4"
"L2a1l2a";"L2a1";"5"
"L2a1l2a1";"L2a1";"6"
"L2a1l3";"L2a1";"4"
"L2a1m";"L2a1";"3"
"L2a1m1";"L2a1";"4"
"L2a1m1a";"L2a1";"5"
"L2a1n";"L2a1n";"0"
"L2a1o";"L2a1";"3"
"L2a1p";"L2a1p";"0"
"L2a1q";"L2a1q";"0"
"L2a2";"L2a2";"0"
"L2a2'3";"L2a1'2'3'4";"2"
"L2a2'3'4";"L2a1'2'3'4";"1"
"L2a2a";"L2a2a";"0"
"L2a2a1";"L2a2a";"1"
"L2a2b";"L2a2";"1"
"L2a2b1";"L2a2";"2"
"L2a2b1*";"L2a2";"3"
"L2a2b1a";"L2a2";"3"
"L2a2b2";"L2a2b2";"0"
"L2a3";"L2a3";"0"
"L2a4";"L2a4";"0"
"L2a4a";"L2a4";"1"
"L2a4b";"L2a4b";"0"
"L2a5";"L2a5";"0"
"L2a5*1";"L2a5*1";"0"
"L2a5*1a";"L2a5*1a";"0"
"L2a5*2";"L2a5*2";"0"
"L2b";"L2b";"0"
"L2b'c";"L2b'c";"0"
"L2b'c'd";"L2b'c'd";"0"
"L2b1";"L2b1";"0"
"L2b1a";"L2b1a";"0"
"L2b1a2";"L2b1a";"1"
"L2b1a2*1";"L2b1a";"2"
"L2b1a2*1a";"L2b1a";"3"
"L2b1a3";"L2b1a";"1"
"L2b1a3*";"L2b1a3*";"0"
"L2b1a4";"L2b1a";"1"
"L2b1a4*";"L2b1a4*";"0"
"L2b1b";"L2b1b";"0"
"L2b1b*";"L2b1b*";"0"
"L2b2";"L2b2";"0"
"L2b2*1";"L2b2*1";"0"
"L2b2*2";"L2b2*2";"0"
"L2b2a";"L2b2a";"0"
"L2b3";"L2b";"1"
"L2b3a";"L2b3a";"0"
"L2b3a*1";"L2b3a*1";"0"
"L2b3a*2";"L2b3a";"1"
"L2b3b";"L2b";"2"
"L2b3c";"L2b";"2"
"L2b3c*";"L2b3c*";"0"
"L2c";"L2c";"0"
"L2c*1";"L2c*1";"0"
"L2c*2";"L2c";"1"
"L2c*3";"L2c*3";"0"
"L2c*4";"L2c*4";"0"
"L2c*5";"L2c*5";"0"
"L2c1";"L2c";"1"
"L2c1a";"L2c1a";"0"
"L2c1a*1";"L2c1a*1";"0"
"L2c1a*2";"L2c1a";"1"
"L2c1a*3";"L2c1a*3";"0"
"L2c2";"L2c2";"0"
"L2c2a";"L2c2a";"0"
"L2c2a1";"L2c2a1";"0"
"L2c2b";"L2c2b";"0"
"L2c2b1";"L2c2b";"1"
"L2c2b1a";"L2c2b1a";"0"
"L2c2b1b";"L2c2b1b";"0"
"L2c2b2";"L2c2b";"1"
"L2c3";"L2c";"1"
"L2c3*1";"L2c";"2"
"L2c3*2";"L2c";"2"
"L2c3a";"L2c";"2"
"L2c3a*";"L2c3a*";"0"
"L2c4";"L2c";"1"
"L2c4*1";"L2c4*1";"0"
"L2c4*2";"L2c4*2";"0"
"L2c5";"L2c";"1"
"L2d";"L2d";"0"
"L2d+16129";"L2d+16129";"0"
"L2d1";"L2d1";"0"
"L2d1a";"L2d1a";"0"
"L2e";"L2e";"0"
"L2e1";"L2e";"1"
"L2e1*1";"L2e";"2"
"L2e1*1a";"L2e1*1a";"0"
"L2e1a";"L2e";"2"
"L3";"L3";"0"
"L3'4";"L3'4";"0"
"L3'4'6";"L3'4'6";"0"
"L3*";"L3*";"0"
"L3a";"L3a";"0"
"L3a+709";"L3a";"1"
"L3a+709*";"L3a+709*";"0"
"L3a1";"L3a1";"0"
"L3a1a";"L3a1";"1"
"L3a1b";"L3a1b";"0"
"L3a2";"L3a2";"0"
"L3a2a";"L3a2";"1"
"L3b";"L3b";"0"
"L3b'f";"L3";"1"
"L3b1";"L3b1";"0"
"L3b1a";"L3b1a";"0"
"L3b1a*1";"L3b1a*1";"0"
"L3b1a*2";"L3b1a*2";"0"
"L3b1a*3";"L3b1a*3";"0"
"L3b1a*4";"L3b1a*4";"0"
"L3b1a+152";"L3b1a";"1"
"L3b1a+152*1";"L3b1a+152*1";"0"
"L3b1a+152*2";"L3b1a";"2"
"L3b1a+@16124";"L3b1a";"1"
"L3b1a+@16124*";"L3b1a+152*1";"4"
"L3b1a1";"L3b1a";"1"
"L3b1a1*";"L3b1a1*";"0"
"L3b1a10";"L3b1a10";"0"
"L3b1a10*";"L3b1a10*";"0"
"L3b1a11";"L3b1a";"1"
"L3b1a1a";"L3b1a";"2"
"L3b1a2";"L3b1a2";"0"
"L3b1a2*";"L3b1a2";"1"
"L3b1a3";"L3b1a3";"0"
"L3b1a4";"L3b1a4";"0"
"L3b1a4*1";"L3b1a4*1";"0"
"L3b1a5";"L3b1a";"1"
"L3b1a5*";"L3b1a5*";"0"
"L3b1a5a";"L3b1a5a";"0"
"L3b1a6";"L3b1a";"2"
"L3b1a7";"L3b1a7";"0"
"L3b1a7a";"L3b1a7a";"0"
"L3b1a7a*";"L3b1a7a*";"0"
"L3b1a8";"L3b1a8";"0"
"L3b1a9";"L3b1a9";"0"
"L3b1a9*";"L3b1a9";"1"
"L3b1a9a";"L3b1a9";"1"
"L3b1b";"L3b1";"1"
"L3b1b1";"L3b1b1";"0"
"L3b2";"L3b2";"0"
"L3b2*";"L3b2*";"0"
"L3b2a";"L3b2";"1"
"L3b2b";"L3b2";"1"
"L3b3";"L3b3";"0"
"L3b3*";"L3b3*";"0"
"L3c";"L3c";"0"
"L3c'd";"L3c'd";"0"
"L3d";"L3d";"0"
"L3d1";"L3d1";"0"
"L3d1'2'3'4'5'6";"L3d1'2'3'4'5'6";"0"
"L3d1'2'3'4'5'6*";"L3d1'2'3'4'5'6*";"0"
"L3d1a";"L3d1";"1"
"L3d1a1";"L3d1a1";"0"
"L3d1a1'2";"L3d1";"2"
"L3d1a1a";"L3d1a1a";"0"
"L3d1a1a*";"L3d1a1a*";"0"
"L3d1a1a1";"L3d1a1a";"1"
"L3d1a1b";"L3d1a1b";"0"
"L3d1a2";"L3d1";"3"
"L3d1b";"L3d1b";"0"
"L3d1b*1";"L3d1b*1";"0"
"L3d1b*2";"L3d1b*2";"0"
"L3d1b1";"L3d1b";"1"
"L3d1b1a";"L3d1b";"2"
"L3d1b1a*";"L3d1b1a*";"0"
"L3d1b1b";"L3d1b";"2"
"L3d1b2";"L3d1b2";"0"
"L3d1b3";"L3d1b3";"0"
"L3d1b3a";"L3d1b3";"1"
"L3d1b3a*1";"L3d1b3a*1";"0"
"L3d1b3a*2";"L3d1b3a*2";"0"
"L3d1c";"L3d1c";"0"
"L3d1c1";"L3d1c";"1"
"L3d1c1*";"L3d1c1*";"0"
"L3d1d";"L3d1";"1"
"L3d1d*1";"L3d1d*1";"0"
"L3d1d*2";"L3d1d*2";"0"
"L3d2";"L3d2";"0"
"L3d2a";"L3d2a";"0"
"L3d2b";"L3d2";"1"
"L3d2b*1";"L3d2";"2"
"L3d2b*2";"L3d2b*2";"0"
"L3d3";"L3d3";"0"
"L3d3a";"L3d3";"1"
"L3d3a1";"L3d3";"2"
"L3d3a1a";"L3d3a1a";"0"
"L3d3a1b";"L3d3";"3"
"L3d3b";"L3d3";"1"
"L3d4";"L3d1'2'3'4'5'6";"1"
"L3d4*";"L3d4*";"0"
"L3d4a";"L3d1'2'3'4'5'6";"2"
"L3d5";"L3d5";"0"
"L3d5a";"L3d5a";"0"
"L3d5a*";"L3d5a";"1"
"L3d6";"L3d6";"0"
"L3e";"L3e";"0"
"L3e'i'k'x";"L3e'i'k'x";"0"
"L3e1";"L3e1";"0"
"L3e1a";"L3e1";"1"
"L3e1a*";"L3e1";"2"
"L3e1a1";"L3e1a1";"0"
"L3e1a1a";"L3e1a1a";"0"
"L3e1a2";"L3e1a2";"0"
"L3e1a3";"L3e1a3";"0"
"L3e1a3a";"L3e1a3";"1"
"L3e1a3a*";"L3e1a3";"2"
"L3e1a3b";"L3e1a3";"1"
"L3e1b";"L3e1";"1"
"L3e1b1";"L3e1";"2"
"L3e1b1*";"L3e1b1*";"0"
"L3e1b2";"L3e1";"2"
"L3e1c";"L3e1c";"0"
"L3e1d";"L3e1";"1"
"L3e1d1";"L3e1d1";"0"
"L3e1d1*";"L3e1d1";"1"
"L3e1d1*1";"L3e1d1";"1"
"L3e1d1*2";"L3e1d1*2";"0"
"L3e1d1a";"L3e1d1";"1"
"L3e1e";"L3e1e";"0"
"L3e1e*";"L3e1e";"1"
"L3e1e1";"L3e1e";"1"
"L3e1e2";"L3e1e2";"0"
"L3e1f";"L3e1";"1"
"L3e1f*";"L3e1";"2"
"L3e1f1";"L3e1";"2"
"L3e1f1a";"L3e1";"3"
"L3e1f2";"L3e1";"2"
"L3e1g";"L3e1g";"0"
"L3e2";"L3e2";"0"
"L3e2a";"L3e2a";"0"
"L3e2a*";"L3e2a";"1"
"L3e2a1";"L3e2a";"1"
"L3e2a1a";"L3e2a1a";"0"
"L3e2a1b";"L3e2a1b";"0"
"L3e2a1b1";"L3e2a1b1";"0"
"L3e2a1b2";"L3e2a1b";"1"
"L3e2a1b3";"L3e2a1b";"1"
"L3e2a1b3*";"L3e2a1b3*";"0"
"L3e2a2";"L3e2a";"1"
"L3e2a3";"L3e2a3";"0"
"L3e2b";"L3e2";"1"
"L3e2b*";"L3e2";"2"
"L3e2b+152";"L3e2";"2"
"L3e2b+152*";"L3e2b+152*";"0"
"L3e2b1";"L3e2b1";"0"
"L3e2b1a";"L3e2b1a";"0"
"L3e2b1a1";"L3e2b1a";"1"
"L3e2b1a1*";"L3e2b1a1*";"0"
"L3e2b1a2";"L3e2b1a2";"0"
"L3e2b2";"L3e2b2";"0"
"L3e2b2*";"L3e2b2*";"0"
"L3e2b3";"L3e2";"3"
"L3e2b4";"L3e2";"3"
"L3e2b5";"L3e2";"3"
"L3e2b6";"L3e2";"3"
"L3e2b7";"L3e2";"2"
"L3e2b8";"L3e2b8";"0"
"L3e3";"L3e3";"0"
"L3e3'4";"L3e3'4'5";"1"
"L3e3'4'5";"L3e3'4'5";"0"
"L3e3a";"L3e3";"1"
"L3e3b";"L3e3b";"0"
"L3e3b1";"L3e3b";"1"
"L3e3b2";"L3e3b2";"0"
"L3e3b3";"L3e3b3";"0"
"L3e4";"L3e4";"0"
"L3e4a";"L3e4";"1"
"L3e4a*1";"L3e4";"2"
"L3e4a*2";"L3e4a*2";"0"
"L3e4a1";"L3e4";"2"
"L3e5";"L3e5";"0"
"L3e5+195";"L3e5";"1"
"L3e5a";"L3e5";"1"
"L3e5a1";"L3e5a1";"0"
"L3e5a1a";"L3e5a1";"1"
"L3e5b";"L3e5";"1"
"L3e5b*";"L3e5b*";"0"
"L3e5c";"L3e5";"2"
"L3e5d";"L3e5d";"0"
"L3e5e";"L3e5";"1"
"L3e5f";"L3e5f";"0"
"L3f";"L3f";"0"
"L3f1";"L3f1";"0"
"L3f1a";"L3f1a";"0"
"L3f1a1";"L3f1a1";"0"
"L3f1a1*1";"L3f1a1";"1"
"L3f1a1*2";"L3f1a1*2";"0"
"L3f1b";"L3f1b";"0"
"L3f1b+16292";"L3f1b";"1"
"L3f1b+16292+150";"L3f1b";"2"
"L3f1b+16292+150*";"L3f1b";"3"
"L3f1b1";"L3f1b";"2"
"L3f1b1a";"L3f1b1a";"0"
"L3f1b1a1";"L3f1b1a";"1"
"L3f1b2";"L3f1b";"2"
"L3f1b2a";"L3f1b";"3"
"L3f1b3";"L3f1b3";"0"
"L3f1b4";"L3f1b4";"0"
"L3f1b4*";"L3f1b4*";"0"
"L3f1b4a";"L3f1b4a";"0"
"L3f1b4a1";"L3f1b4a";"1"
"L3f1b4b";"L3f1b4b";"0"
"L3f1b4c";"L3f1b4";"1"
"L3f1b5";"L3f1b";"2"
"L3f2";"L3f";"1"
"L3f2a";"L3f2a";"0"
"L3f2a1";"L3f2a1";"0"
"L3f2a1*1";"L3f2a1*1";"0"
"L3f2a1*2";"L3f2a1*2";"0"
"L3f2a1a";"L3f2a1a";"0"
"L3f2b";"L3f2b";"0"
"L3f3";"L3f3";"0"
"L3f3a";"L3f3";"1"
"L3f3b";"L3f3";"1"
"L3h";"L3h";"0"
"L3h1";"L3h1";"0"
"L3h1a";"L3h1";"1"
"L3h1a1";"L3h1a1";"0"
"L3h1a2";"L3h1";"2"
"L3h1a2a";"L3h1a2a";"0"
"L3h1a2a1";"L3h1a2a1";"0"
"L3h1a2a1*";"L3h1a2a1*";"0"
"L3h1a2b";"L3h1";"3"
"L3h1b";"L3h1";"1"
"L3h1b1";"L3h1";"2"
"L3h1b1a";"L3h1b1a";"0"
"L3h1b1a*1";"L3h1b1a*1";"0"
"L3h1b1a*2";"L3h1b1a";"1"
"L3h1b1a*3";"L3h1b1a";"1"
"L3h1b1a*4";"L3h1b1a*4";"0"
"L3h1b2";"L3h1b2";"0"
"L3h1b2*";"L3h1b2*";"0"
"L3h2";"L3h2";"0"
"L3i";"L3e'i'k'x";"1"
"L3i1";"L3i1";"0"
"L3i1a";"L3i1a";"0"
"L3i1b";"L3i1";"1"
"L3i2";"L3i2";"0"
"L3i2*1";"L3i2";"1"
"L3i2*2";"L3i2*2";"0"
"L3k";"L3k";"0"
"L3k*";"L3k*";"0"
"L3k1";"L3k1";"0"
"L3k1*";"L3k1*";"0"
"L3x";"L3x";"0"
"L3x1";"L3x1";"0"
"L3x1+16311";"L3x1";"1"
"L3x1a";"L3x1a";"0"
"L3x1a1";"L3x1a";"1"
"L3x1a2";"L3x1a2";"0"
"L3x1b";"L3x1";"2"
"L3x1b*";"L3x1b*";"0"
"L3x2";"L3x";"1"
"L3x2a";"L3x";"2"
"L3x2a*";"L3x2a*";"0"
"L3x2a1";"L3x2a1";"0"
"L3x2a1a";"L3x2a1a";"0"
"L3x2b";"L3x2b";"0"
"L3x2b*";"L3x2b";"1"
"L4";"L4";"0"
"L4a";"L4a";"0"
"L4a1";"L4a1";"0"
"L4a1a";"L4a1a";"0"
"L4a1a*";"L4a1a";"1"
"L4a2";"L4a";"1"
"L4b";"L4";"1"
"L4b1";"L4b1";"0"
"L4b1a";"L4b1a";"0"
"L4b1a*1";"L4b1a*1";"0"
"L4b1a*2";"L4b1a*2";"0"
"L4b2";"L4b2";"0"
"L4b2a";"L4b2a";"0"
"L4b2a1";"L4b2a1";"0"
"L4b2a2";"L4b2a2";"0"
"L4b2a2a";"L4b2a2a";"0"
"L4b2a2a*";"L4b2a2a";"1"
"L4b2a2b";"L4b2a2b";"0"
"L4b2a2c";"L4b2a2c";"0"
"L4b2a2c*";"L4b2a2c";"1"
"L4b2b";"L4b2";"1"
"L4b2b1";"L4b2b1";"0"
"L4b2b1*";"L4b2b1*";"0"
