"hg1";"hg2";"distance"
"R1a1b";"R1a";"2"
"R1a1c";"R1a1c";"0"
"R1b";"HV";"4"
"R1b*";"HV4a2";"8"
"R1b1";"R1b1";"0"
"R2";"HV";"4"
"R2'JT";"HV";"3"
"R2+13500";"HV";"5"
"R2+13500+195";"HV";"6"
"R21";"R21";"0"
"R21*";"R21*";"0"
"R22";"HV";"3"
"R22*";"R1b1";"5"
"R23";"R0a2n";"8"
"R24";"HV";"4"
"R24a";"HV";"5"
"R2a";"HV";"7"
"R2b";"R2b";"0"
"R2b*";"R2b";"1"
"R2b1";"R2b";"1"
"R2c";"HV";"6"
"R2d";"HV";"6"
"R30";"HV";"3"
"R30*";"R30*";"0"
"R30a";"HV";"4"
"R30a1";"R30a1";"0"
"R30a1*";"R30a1";"1"
"R30a1a";"R30a1a";"0"
"R30a1b";"R30a1";"1"
"R30a1b1";"R30a1";"2"
"R30a1c";"R30a1";"1"
"R30b";"HV";"4"
"R30b1";"HV0f";"8"
"R30b2";"R30b2";"0"
"R30b2a";"R30b2";"1"
"R31";"HV";"3"
"R31a";"HV";"4"
"R31a1";"HV";"5"
"R31b";"R30b2";"5"
"R32";"R32";"0"
"R5";"R5";"0"
"R5a";"R5";"1"
"R5a1";"R5a1";"0"
"R5a1a";"R5a1";"1"
"R5a2";"R5";"2"
"R5a2*";"R5";"3"
"R5a2a";"R5";"3"
"R5a2b";"R5";"3"
"R5a2b1";"R5";"4"
"R5a2b2";"R5";"4"
"R5a2b3";"R5";"4"
"R5a2b4";"R5";"4"
"R6";"R6";"0"
"R6+16129";"R6+16129";"0"
"R6+16129*";"R6+16129";"1"
"R6a";"R6+16129";"1"
"R6a1";"R6+16129";"2"
"R6a1*";"R6+16129";"3"
"R6a2";"R6+16129";"2"
"R6a2*";"R6+16129";"3"
"R6b";"R6";"1"
"R7";"HV5";"4"
"R7a";"R7a'b";"1"
"R7a'b";"R7a'b";"0"
"R7a1";"R7a'b";"2"
"R7a1a";"R7a'b";"3"
"R7a1a*";"R7a1a*";"0"
"R7a1b";"R7a'b";"3"
"R7a1b1";"R7a'b";"4"
"R7a1b2";"R7a'b";"4"
"R7b";"R7a'b";"1"
"R7b1";"R7a'b";"2"
"R7b1a";"R7a'b";"3"
"R7b1a1";"R7a'b";"4"
"R7b2";"R7b2";"0"
"R7b2*1";"R7b2";"1"
"R7b2*2";"R7b2";"1"
"R8";"R8";"0"
"R8a";"R8";"1"
"R8a1";"R8";"2"
"R8a1+16093";"R8";"3"
"R8a1a";"R8";"3"
"R8a1a1";"R8";"4"
"R8a1a1*";"R8";"5"
"R8a1a1a";"R8";"5"
"R8a1a1a1";"R8";"6"
"R8a1a1a1a";"R8";"7"
"R8a1a1a2";"R8";"6"
"R8a1a1b";"R8";"5"
"R8a1a1b*";"R8";"6"
"R8a1a1c";"R8a1a1c";"0"
"R8a1a1c*";"R8a1a1c*";"0"
"R8a1a1d";"R8";"5"
"R8a1a2";"R8";"4"
"R8a1a2a";"R8";"5"
"R8a1a2a*";"R8";"6"
"R8a1a3";"R8";"4"
"R8a1b";"R8";"4"
"R8a2";"R8";"2"
"R8a2*1";"R8";"3"
"R8a2*2";"R8";"3"
"R8b";"R8b2";"1"
"R8b1";"R8b2";"2"
"R8b1a";"R8b2";"3"
"R8b1a*";"R8b2";"4"
"R8b2";"R8b2";"0"
"R9";"HV";"3"
"R9b";"HV";"4"
"R9b1";"HV";"5"
"R9b1a";"HV";"6"
"R9b1a1";"HV";"7"
"R9b1a1a";"HV";"8"
"R9b1a1a*";"R9b1a1a*";"0"
"R9b1a2";"HV";"7"
"R9b1a2a";"R9b1a2a";"0"
"R9b1a2b";"HV";"8"
"R9b1a2b*1";"HV";"9"
"R9b1a2b*2";"HV";"9"
"R9b1a3";"HV";"7"
"R9b1a3*";"R9b1a3*";"0"
"R9b1b";"R9b1b";"0"
"R9b2";"HV";"5"
"R9c";"R9c";"0"
"R9c1";"R9c";"1"
"R9c1a";"R9c1a";"0"
"R9c1a1";"R9c1a";"1"
"R9c1a2";"R9c1a";"1"
"R9c1a3";"R9c1a";"1"
"R9c1b";"R9c";"2"
"R9c1b1";"R9c1b1";"0"
"R9c1b1*";"R9c1b1*";"0"
"R9c1b2";"R9c";"3"
"S";"N";"1"
"S+152";"N";"2"
"S1";"N";"2"
"S1a";"A2+(64)*1";"9"
"S2";"N";"2"
"S2*";"N";"3"
"S3";"W1e1a";"9"
"S4";"N";"3"
"S5";"N";"3"
"T";"T";"0"
"T1";"T1";"0"
"T1*";"T1";"1"
"T1a";"T1";"1"
"T1a+152";"T1";"2"
"T1a1";"T1";"4"
"T1a1'3";"T1";"3"
"T1a1*";"T1a1*";"0"
"T1a1+@152";"T1";"5"
"T1a10";"T1";"2"
"T1a10a";"T1";"3"
"T1a11";"T1";"3"
"T1a11*";"T1";"4"
"T1a12";"T1";"3"
"T1a13";"T1a13";"0"
"T1a1a";"T1";"5"
"T1a1a1";"T1";"6"
"T1a1b";"T1";"5"
"T1a1b1";"T1";"6"
"T1a1c";"T1";"5"
"T1a1c*";"T1";"6"
"T1a1d";"T1";"5"
"T1a1e";"T1a1e";"0"
"T1a1f";"T1";"5"
"T1a1g";"T1";"5"
"T1a1h";"T1";"5"
"T1a1i";"T1";"5"
"T1a1j";"T1";"5"
"T1a1k";"T1";"5"
"T1a1k1";"T1a1k1";"0"
"T1a1k2";"T1";"6"
"T1a1l";"T1a1l";"0"
"T1a1m";"T1";"5"
"T1a1m1";"T1a1m1";"0"
"T1a1n";"T1";"5"
"T1a1p";"T1";"5"
"T1a1q";"T1";"5"
"T1a1r";"T1";"5"
"T1a2";"T1a2";"0"
"T1a2*1";"T1a2";"1"
"T1a2*2";"T1a2";"1"
"T1a2a";"T1a2";"1"
"T1a2b";"T1a2";"1"
"T1a3";"T1a3";"0"
"T1a3a";"T1a3";"1"
"T1a4";"T1";"3"
"T1a5";"T1";"2"
"T1a5a";"T1";"3"
"T1a6";"T1";"2"
"T1a7";"T1";"2"
"T1a7*";"T1a7*";"0"
"T1a8";"T1";"2"
"T1a8a";"T1a1k1";"7"
"T1a8b";"T1a8b";"0"
"T1a9";"T1";"2"
"T1b";"T1";"1"
"T1b1";"T1";"2"
"T1b2";"T1";"2"
"T1b3";"T1";"2"
"T1b4";"T1";"2"
"T2";"T";"1"
"T2+150";"T";"2"
"T2+16189";"T";"2"
"T2a";"T";"2"
"T2a+195";"T";"3"
"T2a1";"T";"3"
"T2a1a";"T";"4"
"T2a1a*";"T";"5"
"T2a1a1";"T";"5"
"T2a1a2";"T";"5"
"T2a1a3";"T";"5"
"T2a1a3a";"T";"6"
"T2a1a5";"T";"5"
"T2a1a6";"T";"5"
"T2a1a7";"T";"5"
"T2a1a8";"T";"5"
"T2a1b";"T";"4"
"T2a1b1";"T";"5"
"T2a1b1a";"T";"6"
"T2a1b1a*";"T2a1b1a*";"0"
"T2a1b1a1";"T";"7"
"T2a1b1a1a";"T";"8"
"T2a1b1a1a1";"T";"9"
"T2a1b1a1a2";"T";"9"
"T2a1b1a1b";"T";"8"
"T2a1b1a1b1";"T";"9"
"T2a1b1a2";"T";"7"
"T2a1b2";"T";"5"
"T2a1b2a";"T";"6"
"T2a1b2b";"T";"6"
"T2a2";"T";"4"
"T2a2a";"T2a2a";"0"
"T2a3";"T";"4"
"T2b";"T";"2"
"T2b*1";"T";"3"
"T2b*2";"T";"3"
"T2b+150";"T";"3"
"T2b+152";"T";"3"
"T2b+16362";"T";"3"
"T2b1";"T";"3"
"T2b1*";"T2b1*";"0"
"T2b11";"T";"3"
"T2b11*";"T";"4"
"T2b13";"T";"3"
"T2b13a";"T";"4"
"T2b13b";"T";"4"
"T2b15";"T";"3"
"T2b16";"T";"4"
"T2b17";"T";"3"
"T2b17a";"T";"4"
"T2b19";"T";"3"
"T2b19b";"T";"4"
"T2b2";"T";"3"
"T2b21";"T";"4"
"T2b21a";"T";"5"
"T2b21b";"T";"5"
"T2b22";"T";"4"
"T2b23";"T";"3"
"T2b23a";"T";"4"
"T2b24";"T";"3"
"T2b24a";"T";"4"
"T2b25";"T";"3"
"T2b26";"T";"3"
"T2b27";"T";"3"
"T2b28";"T2b28";"0"
"T2b28*";"T2b28";"1"
"T2b29";"T";"3"
"T2b2b";"T";"4"
"T2b2b1";"T";"5"
"T2b3";"T";"3"
"T2b3+151";"T";"4"
"T2b30";"T";"3"
"T2b31";"T";"3"
"T2b32";"T";"3"
"T2b33";"T";"3"
"T2b34";"T";"3"
"T2b35";"T";"3"
"T2b36";"T2b36";"0"
"T2b37";"T2b37";"0"
"T2b3a";"T";"5"
"T2b3a1";"T";"6"
"T2b3b";"T";"4"
"T2b3c";"T";"5"
"T2b3c*";"T";"6"
"T2b3d";"T2b3d";"0"
"T2b3e";"T";"5"
"T2b4";"T";"3"
"T2b4+152";"T";"4"
"T2b4a";"T";"4"
"T2b4a1";"T";"5"
"T2b4b";"T";"5"
"T2b4c";"T";"5"
"T2b4d";"T";"5"
"T2b4e";"T";"5"
"T2b4f";"T";"5"
"T2b4g";"T";"5"
"T2b4h";"T";"5"
"T2b4i";"T";"4"
"T2b5";"T2b5";"0"
"T2b5a";"T2b5";"1"
"T2b5a1";"T2b5";"2"
"T2b6";"T";"3"
"T2b6+146";"T";"4"
"T2b6a";"T";"4"
"T2b6b";"T";"5"
"T2b7";"T";"3"
"T2b7a";"T";"4"
"T2b7a1";"T";"5"
"T2b7a2";"T";"5"
"T2b7a3";"T";"5"
"T2b8";"T";"3"
"T2b9";"T";"4"
"T2c";"T";"2"
"T2c1";"T";"3"
"T2c1+146";"T";"4"
"T2c1a";"T";"4"
"T2c1a1";"T2b28";"6"
"T2c1a2";"T";"5"
"T2c1a3";"T";"5"
"T2c1c";"T";"4"
"T2c1c1";"T";"5"
"T2c1c2";"T";"5"
"T2c1d";"T";"5"
"T2c1d+152";"T";"6"
"T2c1d1";"T2b28";"7"
"T2c1d1a";"T2b28";"8"
"T2c1d2";"T2c1d2";"0"
"T2c1d2a";"T2c1d2";"1"
"T2c1e";"T";"5"
"T2c1f";"T";"5"
"T2d";"T";"2"
"T2d1";"T";"3"
"T2d1a";"T2d1a";"0"
"T2d1b";"T";"4"
"T2d1b1";"T";"5"
"T2d1b2";"T";"5"
"T2d2";"T2d2";"0"
"T2d2*";"T2d2";"1"
"T2e";"T";"3"
"T2e*";"T";"4"
"T2e+152";"T";"4"
"T2e1";"T";"4"
"T2e1a";"T";"5"
"T2e1a1";"T";"6"
"T2e1a1a";"T";"7"
"T2e1a1b";"T";"7"
"T2e1a1b1";"T";"8"
"T2e1b";"T";"5"
"T2e1b1";"T";"6"
"T2e2";"T";"4"
"T2e2a";"T";"5"
"T2e5";"T";"4"
"T2e6";"T";"4"
"T2e7";"T2e7";"0"
"T2f";"T";"3"
"T2f1";"T";"4"
"T2f1a";"T2f1a";"0"
"T2f1a1";"T2f1a";"1"
"T2f1a1*";"T2f1a";"2"
"T2f2";"T";"4"
"T2f3";"T";"4"
"T2f4";"T2f4";"0"
"T2f5";"T";"4"
"T2f6";"T";"4"
"T2f7";"T";"4"
"T2f7a";"T";"5"
"T2f8";"T";"4"
"T2f8a";"T";"5"
"T2g";"T";"2"
"T2g1";"T";"3"
"T2g1a";"T";"4"
"T2g1a1";"T2g1a1";"0"
"T2g1b";"T";"4"
"T2g2";"T";"3"
"T2g2a";"T";"4"
"T2h";"T";"2"
"T2h1";"T2h1";"0"
"T2h2";"T2h2";"0"
"T2i";"T";"2"
"T2i1";"T";"3"
"T2i2";"T";"3"
"T2j";"T";"2"
"T2j1";"T2b28";"4"
"T2k";"T";"2"
"T2l";"T";"2"
"T2m";"T";"3"
"T2n";"T";"2"
"T3";"T3";"0"
"U";"U";"0"
"U1";"U1";"0"
"U1a";"U1";"1"
"U1a1";"U1";"2"
"U1a1*";"U1";"3"
"U1a1a";"U1";"3"
"U1a1a+16129";"U1a1a+16129";"0"
"U1a1a+16129*";"U1a1a+16129*";"0"
"U1a1a1";"U1";"4"
"U1a1a1*";"U1";"5"
"U1a1a1a";"U1";"5"
"U1a1a2";"U1";"4"
"U1a1a3";"U1a1a+16129";"1"
"U1a1b";"U1";"3"
"U1a1c";"U1";"3"
"U1a1c*";"U1a1a+16129";"4"
"U1a1c1";"U1";"4"
"U1a1c1a";"U1";"5"
"U1a1c1b";"U1";"5"
"U1a1c1c";"U1";"5"
"U1a1c1c1";"U1a1c1c1";"0"
"U1a1c1d";"U1";"5"
"U1a1c1d1";"U1a1a+16129";"6"
"U1a1d";"U1";"3"
"U1a1d*";"U1a1d*";"0"
"U1a2";"U1a1a+16129";"4"
"U1a3";"U1";"2"
"U1b";"U1b";"0"
"U1b1";"U1b";"1"
"U1b1*";"U1b";"2"
"U1b2";"U1b";"1"
"U1b3";"U1b";"1"
"U2";"U";"2"
"U2'3'4'7'8'9";"U";"1"
"U2+152";"U";"3"
"U2a";"U";"3"
"U2a1";"U";"4"
"U2a1a";"U";"5"
"U2a1a*";"U";"6"
"U2a1b";"U";"5"
"U2a2";"U2a2";"0"
"U2b";"U2b";"0"
"U2b1";"U2b1";"0"
"U2b1a";"U2b1";"1"
"U2b1a*";"U2b1a*";"0"
"U2b2";"U2b2";"0"
"U2c";"U";"5"
"U2c'd";"U";"4"
"U2c1";"U";"6"
"U2c1*";"U";"7"
"U2c1a";"U2c1a";"0"
"U2c1b";"U";"7"
"U2c1b*1";"U";"8"
"U2c1b*1a";"U";"9"
"U2d";"U2d";"0"
"U2d1";"U2d";"1"
"U2d1*";"U2d1*";"0"
"U2d2";"U2d2";"0"
"U2d2a";"U2d2";"1"
"U2d3";"U2d";"1"
"U2e";"U2e";"0"
"U2e1";"U2e1'2'3";"1"
"U2e1'2'3";"U2e1'2'3";"0"
"U2e1*";"U2e1'2'3";"2"
"U2e1a";"U2e1'2'3";"2"
"U2e1a1";"U2e1'2'3";"3"
"U2e1a1*";"U2e1'2'3";"4"
"U2e1a1a";"U2e1'2'3";"4"
"U2e1a1a*";"U2e";"6"
"U2e1a1b";"U2e1'2'3";"4"
"U2e1a1c";"U2e1'2'3";"4"
"U2e1b";"U2e1'2'3";"2"
"U2e1b1";"U2e1b1";"0"
"U2e1b2";"U2e1'2'3";"3"
"U2e1b2*";"U2e1'2'3";"4"
"U2e1c";"U2e1'2'3";"2"
"U2e1c*";"U2e1'2'3";"3"
"U2e1c1";"U2e1'2'3";"3"
"U2e1d";"U2e1'2'3";"2"
"U2e1e";"U2e1e";"0"
"U2e1f";"U2e1'2'3";"2"
"U2e1f1";"U2e1f1";"0"
"U2e1g";"U2e1'2'3";"2"
"U2e1h";"U2e1'2'3";"2"
"U2e2";"U2e1'2'3";"1"
"U2e2a";"U2e1'2'3";"2"
"U2e2a1";"U2e1'2'3";"3"
"U2e2a1a";"U2e1'2'3";"4"
"U2e2a1a1";"U2e1'2'3";"5"
"U2e2a1a2";"U2e1'2'3";"5"
"U2e2a1b";"U2e1'2'3";"4"
"U2e2a1b*";"U2e1'2'3";"5"
"U2e2a1c";"U2e1'2'3";"4"
"U2e2a1d";"U2e1'2'3";"4"
"U2e3";"U2e1'2'3";"1"
"U2e3a";"U2e1'2'3";"2"
"U3";"U";"2"
"U3a";"U3a";"0"
"U3a'c";"U";"3"
"U3a1";"U3a1";"0"
"U3a1*1";"U3a1";"1"
"U3a1*2";"U3a1";"1"
"U3a1a";"U3a1";"1"
"U3a1a1";"U3a1";"2"
"U3a1b";"U3a1";"1"
"U3a1c";"U3a1";"1"
"U3a1c1";"U3a1";"2"
"U3a2";"U3a";"1"
"U3a2a";"U3a";"2"
"U3a2a1";"U3a";"3"
"U3a2a1a";"U3a";"4"
"U3a3";"U3a";"1"
"U3b";"U";"3"
"U3b1";"U";"4"
"U3b1a";"U3b1a";"0"
"U3b1a1";"U3b1a";"1"
"U3b1b";"U";"5"
"U3b2";"U";"4"
"U3b2*";"U";"5"
"U3b2a";"U";"5"
"U3b2a1";"U";"6"
"U3b2a1*1";"U";"7"
"U3b2a1*2";"U3b2a1*2";"0"
"U3b2a1a";"U";"7"
"U3b2b";"U";"5"
"U3b2c";"U";"5"
"U3b2c*";"U";"6"
"U3b3";"U5a2b3";"10"
"U3b3*";"U5a2b3";"11"
"U3c";"U";"4"
"U4";"U";"3"
"U4'9";"U";"2"
"U4a";"U";"4"
"U4a1";"U";"5"
"U4a1a";"U";"6"
"U4a1a1";"U";"7"
"U4a1a2";"U5a2a1a";"15"
"U4a1a3";"U";"7"
"U4a1b";"U";"6"
"U4a1b1";"U";"7"
"U4a1b1a";"U4a1b1a";"0"
"U4a1b2";"U";"7"
"U4a1c";"U";"6"
"U4a1d";"U";"6"
"U4a1e";"U";"6"
"U4a2";"U";"5"
"U4a2a";"U";"6"
"U4a2a1";"U";"7"
"U4a2a2";"U";"7"
"U4a2a3";"U";"7"
"U4a2b";"U";"6"
"U4a2c";"U";"6"
"U4a2c1";"U";"7"
"U4a2d";"U";"6"
"U4a2e";"U";"6"
"U4a2f";"U4a2f";"0"
"U4a2g";"U";"6"
"U4a2h";"U";"6"
"U4a2h1";"U";"7"
"U4a3";"U";"5"
"U4a3a";"U";"6"
"U4b";"U";"4"
"U4b1";"U";"5"
"U4b1+146+152";"U";"6"
"U4b1a";"U";"6"
"U4b1a1";"U";"7"
"U4b1a1a";"U";"8"
"U4b1a1a1";"U";"9"
"U4b1a2";"U";"7"
"U4b1a2a";"U";"8"
"U4b1a2b";"U";"8"
"U4b1a2b*";"U";"9"
"U4b1a3";"U";"7"
"U4b1a3a";"U";"8"
"U4b1a4";"U5a2a2";"14"
"U4b1b";"U";"7"
"U4b1b1";"U";"8"
"U4b1b1*";"U";"9"
"U4b1b1+16311";"U";"9"
"U4b1b1a";"U";"9"
"U4b1b1b";"U4b1b1b";"0"
"U4b1b1c";"U";"10"
"U4b1b1d";"U";"9"
"U4b1b2";"U4b1b2";"0"
"U4b2";"U";"5"
"U4b2a";"U";"6"
"U4b2a1";"U";"7"
"U4b2a1a";"U4b2a1a";"0"
"U4b3";"U4b3";"0"
"U4b3*";"U4b3";"1"
"U4c";"U";"4"
"U4c1";"U";"5"
"U4c1a";"U";"6"
"U4c2";"U";"5"
"U4c2a";"U";"6"
"U4d";"U";"4"
"U4d1";"U";"5"
"U4d1a";"U";"6"
"U4d1a1";"U";"7"
"U4d1a1a";"U";"8"
"U4d1b";"U";"6"
"U4d2";"U4d2";"0"
"U4d2*";"U4d2";"1"
"U4d3";"U";"5"
"U4d3*";"U";"6"
"U5";"U";"1"
"U5a";"U";"3"
"U5a'b";"U";"2"
"U5a1";"U5a1";"0"
"U5a1*";"U5a1";"1"
"U5a1+@16192";"U5a1";"1"
"U5a1a";"U5a1";"2"
"U5a1a1";"U5a1a1";"0"
"U5a1a1*";"U5a1a1";"1"
"U5a1a1+152";"U5a1a1";"1"
"U5a1a1+16362";"U5a1a1";"1"
"U5a1a1a";"U5a1a1";"2"
"U5a1a1b";"U5a1a1";"2"
"U5a1a1c";"U5a1a1";"1"
"U5a1a1d";"U5a1a1";"2"
"U5a1a1d1";"U5a1a1";"3"
"U5a1a1e";"U5a1a1";"1"
"U5a1a1g";"U5a1a1";"1"
"U5a1a1h";"U5a1a1";"2"
"U5a1a1i";"U5a1a1";"1"
"U5a1a2";"U5a1";"3"
"U5a1a2a";"U5a1";"4"
"U5a1a2a1";"U5a1";"5"
"U5a1a2a1a";"U5a1";"6"
"U5a1a2b";"U5a1a2b";"0"
"U5a1a2b*";"U5a1a2b*";"0"
"U5a1a2b1";"U5a1a2b";"1"
"U5a1b";"U5a1b";"0"
"U5a1b+16362";"U5a1b";"1"
"U5a1b1";"U5a1b";"1"
"U5a1b1a";"U5a1b";"2"
"U5a1b1a*";"U5a1b";"3"
"U5a1b1a1";"U5a1b";"3"
"U5a1b1a2";"U5a1b";"3"
"U5a1b1a2*";"U5a1b";"4"
"U5a1b1b";"U5a1b";"2"
"U5a1b1b1";"U5a1b";"3"
"U5a1b1c";"U5a1b";"2"
"U5a1b1c1";"U5a1b";"3"
"U5a1b1c2";"U5a1b1c2";"0"
"U5a1b1d";"U5a1b";"2"
"U5a1b1d+16093";"U5a1b";"3"
"U5a1b1d1";"U5a1b";"4"
"U5a1b1d1*";"U5a1b1d1*";"0"
"U5a1b1e";"U5a1b";"2"
"U5a1b1e*";"U5a1b1e*";"0"
"U5a1b1f";"U5a1b1f";"0"
"U5a1b1g";"U5a1b";"2"
"U5a1b1h";"U5a1b1h";"0"
"U5a1b2";"U5a1b";"1"
"U5a1b3";"U5a1b";"2"
"U5a1b3a";"U5a1b";"3"
"U5a1b3a1";"U5a1b";"4"
"U5a1b4";"U5a1b";"2"
"U5a1c";"U5a1";"1"
"U5a1c1";"U5a1";"2"
"U5a1c1a";"U5a1";"3"
"U5a1c2";"U5a1";"2"
"U5a1c2a";"U5a1";"3"
"U5a1c2a1";"U5a1";"4"
"U5a1c2a1*";"U5a1";"5"
"U5a1d";"U5a1d";"0"
"U5a1d1";"U5a1d";"1"
"U5a1d2";"U5a1d";"1"
"U5a1d2a";"U5a1d2a";"0"
"U5a1d2a1";"U5a1d2a";"1"
"U5a1d2b";"U5a1d";"2"
"U5a1e";"U5a1";"1"
"U5a1f";"U5a1";"1"
"U5a1f1";"U5a1";"2"
"U5a1f1*";"U5a1";"3"
"U5a1f1a";"U5a1f1a";"0"
"U5a1f1a1";"U5a1f1a";"1"
"U5a1f1a1*";"U5a1f1a";"2"
"U5a1f2";"U5a1";"2"
"U5a1g";"U5a1";"2"
"U5a1g1";"U5a1g1";"0"
"U5a1g2";"U5a1";"3"
"U5a1h";"U5a1";"1"
"U5a1i";"U5a1i";"0"
"U5a1i1";"U5a1i";"1"
"U5a1j";"U5a1";"1"
"U5a2";"U";"4"
"U5a2+16294";"U";"5"
"U5a2+16362";"U";"5"
"U5a2a";"U";"6"
"U5a2a1";"U";"7"
"U5a2a1+152";"U";"8"
"U5a2a1a";"U5a2a1a";"0"
"U5a2a1b";"U";"8"
"U5a2a1b1";"U";"9"
"U5a2a1c";"U";"8"
"U5a2a1d";"U";"8"
"U5a2a1e";"U";"9"
"U5a2a2";"U5a2a2";"0"
"U5a2a2a";"U5a2a2";"1"
"U5a2a2a*";"U5a2a2a*";"0"
"U5a2b";"U";"5"
"U5a2b1";"U";"6"
"U5a2b1a";"U";"7"
"U5a2b1b";"U";"7"
"U5a2b1c";"U";"7"
"U5a2b1d";"U";"7"
"U5a2b2";"U5a2b2";"0"
"U5a2b2a";"U5a2b2";"1"
"U5a2b2a1";"U5a2b2";"2"
"U5a2b3";"U5a2b3";"0"
"U5a2b3a";"U5a2b3";"1"
"U5a2b3a1";"U5a2b3";"2"
"U5a2b4";"U";"6"
"U5a2b4a";"U";"7"
"U5a2b5";"U";"6"
"U5a2c";"U";"5"
"U5a2c1";"U";"6"
"U5a2c2";"U";"6"
"U5a2c3";"U";"6"
"U5a2c3a";"U";"7"
"U5a2c3a*";"U";"8"
"U5a2c4";"U";"6"
"U5a2d";"U";"5"
"U5a2d1";"U";"6"
"U5a2d1a";"U";"7"
"U5a2e";"U";"6"
"U5b";"U5b";"0"
"U5b1";"U5b";"1"
"U5b1+16189";"U5b";"2"
"U5b1+16189+@16192";"U5b";"3"
"U5b1a";"U5b";"2"
"U5b1a*";"U5b";"3"
"U5b1b";"U5b";"3"
"U5b1b*";"U5b";"4"
"U5b1b1";"U5b";"4"
"U5b1b1+152";"U5b";"5"
"U5b1b1+@16192";"U5b";"5"
"U5b1b1a";"U5b1b1a";"0"
"U5b1b1a1";"U5b1b1a";"1"
"U5b1b1a1a";"U5b1b1a";"2"
"U5b1b1a1a1";"U5b1b1a";"3"
"U5b1b1a1b";"U5b1b1a";"2"
"U5b1b1a2";"U5b1b1a";"1"
"U5b1b1a3";"U5b1b1a3";"0"
"U5b1b1b";"U5b";"5"
"U5b1b1d";"U5b";"6"
"U5b1b1e";"U5b";"6"
"U5b1b1f";"U5b";"6"
"U5b1b1g";"U5b";"5"
"U5b1b1g1";"U5b";"6"
"U5b1b1g1a";"U5b";"7"
"U5b1b2";"U5b1b2";"0"
"U5b1b2a";"U5b1b2";"1"
"U5b1b2a*";"U5b1b2";"2"
"U5b1b2b";"U5b1b2";"1"
"U5b1c";"U5b";"3"
"U5b1c*";"U5b1c*";"0"
"U5b1c1";"U5b";"4"
"U5b1c1a";"U5b";"5"
"U5b1c1a1";"U5b";"6"
"U5b1c2";"U5b";"4"
"U5b1c2*";"U5b";"5"
"U5b1c2a";"U5b";"5"
"U5b1c2b";"U5b";"5"
"U5b1d";"U5b";"2"
"U5b1d1";"U5b";"3"
"U5b1d1a";"U5b";"4"
"U5b1d1b";"U5b1d1b";"0"
"U5b1d1c";"U5b";"4"
"U5b1d2";"U5b";"3"
"U5b1e";"U5b";"4"
"U5b1e*";"U5b";"5"
"U5b1e1";"U5b";"5"
"U5b1e1a";"U5b";"6"
"U5b1f";"U5b";"2"
"U5b1f1";"U5b";"3"
"U5b1f1a";"U5b";"4"
"U5b1g";"U5b";"2"
"U5b1h";"U5b";"4"
"U5b1i";"U5b";"2"
"U5b2";"U5b2";"0"
"U5b2a";"U5b2";"1"
"U5b2a+@16192";"U5b2";"2"
"U5b2a1";"U5b2";"2"
"U5b2a1a";"U5b2";"3"
"U5b2a1a+16311";"U5b2";"4"
"U5b2a1a1";"U5b2";"5"
"U5b2a1a1a";"U5b2";"6"
"U5b2a1a1b";"U5b2";"6"
"U5b2a1a1b*";"U5b2";"7"
"U5b2a1a1d";"U5b2";"6"
"U5b2a1a2";"U5b2a1a2";"0"
"U5b2a1b";"U5b2a1b";"0"
"U5b2a2";"U5b2";"2"
"U5b2a2a";"U5b2";"3"
"U5b2a2a1";"U5b2";"4"
"U5b2a2a2";"U5b2a2a2";"0"
"U5b2a2b";"U5b2";"3"
"U5b2a2b1";"U5b2";"4"
"U5b2a2c";"U5b2";"3"
"U5b2a3";"U5b2";"2"
"U5b2a3a";"U5b2";"3"
"U5b2a4";"U5b2";"3"
"U5b2a4a";"U5b2";"4"
"U5b2a5";"U5b2";"3"
"U5b2a5*";"U5b2";"4"
"U5b2a5a";"U5b2a5a";"0"
"U5b2a6";"U5b2";"3"
"U5b2b";"U5b2";"1"
"U5b2b*";"U5b2";"2"
"U5b2b1";"U5b2";"2"
"U5b2b1a";"U5b2";"3"
"U5b2b1a1";"U5b2";"4"
"U5b2b1a2";"U5b2";"4"
"U5b2b1b";"U5b2";"3"
"U5b2b2";"U5b2";"2"
"U5b2b3";"U5b2b3";"0"
"U5b2b3a";"U5b2b3";"1"
"U5b2b3a1";"U5b2b3";"2"
"U5b2b3a1a";"U5b2b3";"3"
"U5b2b3b";"U5b2b3";"1"
"U5b2b4";"U5b2";"2"
"U5b2b4a";"U5b2";"3"
"U5b2b5";"U5b2";"2"
"U5b2c";"U5b2";"1"
"U5b2c1";"U5b2";"2"
"U5b2c2";"U5b2";"2"
"U5b2c2a";"U5b2";"3"
"U5b2c2b";"U5b2";"3"
"U5b3";"U5b";"1"
"U5b3*";"U5b3*";"0"
"U5b3a";"U5b";"2"
"U5b3a1";"U5b";"3"
"U5b3a1a";"U5b";"4"
"U5b3a1b";"U5b";"4"
"U5b3a2";"U5b";"3"
"U5b3b";"U5b";"2"
"U5b3b1";"U5b";"3"
"U5b3b2";"U5b";"3"
"U5b3c";"U5b";"2"
"U5b3d";"U5b";"2"
"U5b3e";"U5b";"2"
"U5b3e*";"U5b";"3"
"U5b3f";"U5b3f";"0"
"U5b3g";"U5b";"2"
"U5b3g*";"U5b";"3"
"U5b3h";"U5b";"2"
"U6";"U6";"0"
"U6a";"U6";"2"
"U6a'b'd";"U6";"1"
"U6a'b'd+16311";"U6";"2"
"U6a+16189";"U6";"3"
